domain,condition,target,alpha,lengthWeight,freqWeight,label,modelProb
table,item33,coffeeTable,0.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,1.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,1.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,1.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,1.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,1.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,1.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,2.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,2.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,2.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,2.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,2.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,2.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,3.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,3.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,3.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,3.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,3.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,3.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,4.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,4.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,4.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,4.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,4.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,4.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,5.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,5.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,5.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,5.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,5.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,5.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,6.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,6.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,6.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,6.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,6.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,6.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,7.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,7.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,7.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,7.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,7.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,7.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,8.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,8.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,8.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,8.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,8.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,8.50,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,9.00,1.00,1.00,type,0.3482
table,item33,coffeeTable,9.00,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,9.00,1.00,1.00,superDomain,0.3531
table,item33,coffeeTable,9.50,1.00,1.00,type,0.3482
table,item33,coffeeTable,9.50,1.00,1.00,basicLevel,0.2987
table,item33,coffeeTable,9.50,1.00,1.00,superDomain,0.3531
table,item33,diningTable,0.50,1.00,1.00,type,0.3377
table,item33,diningTable,0.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,0.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,1.00,1.00,1.00,type,0.3377
table,item33,diningTable,1.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,1.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,1.50,1.00,1.00,type,0.3377
table,item33,diningTable,1.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,1.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,2.00,1.00,1.00,type,0.3377
table,item33,diningTable,2.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,2.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,2.50,1.00,1.00,type,0.3377
table,item33,diningTable,2.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,2.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,3.00,1.00,1.00,type,0.3377
table,item33,diningTable,3.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,3.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,3.50,1.00,1.00,type,0.3377
table,item33,diningTable,3.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,3.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,4.00,1.00,1.00,type,0.3377
table,item33,diningTable,4.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,4.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,4.50,1.00,1.00,type,0.3377
table,item33,diningTable,4.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,4.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,5.00,1.00,1.00,type,0.3377
table,item33,diningTable,5.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,5.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,5.50,1.00,1.00,type,0.3377
table,item33,diningTable,5.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,5.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,6.00,1.00,1.00,type,0.3377
table,item33,diningTable,6.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,6.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,6.50,1.00,1.00,type,0.3377
table,item33,diningTable,6.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,6.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,7.00,1.00,1.00,type,0.3377
table,item33,diningTable,7.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,7.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,7.50,1.00,1.00,type,0.3377
table,item33,diningTable,7.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,7.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,8.00,1.00,1.00,type,0.3377
table,item33,diningTable,8.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,8.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,8.50,1.00,1.00,type,0.3377
table,item33,diningTable,8.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,8.50,1.00,1.00,superDomain,0.3587
table,item33,diningTable,9.00,1.00,1.00,type,0.3377
table,item33,diningTable,9.00,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,9.00,1.00,1.00,superDomain,0.3587
table,item33,diningTable,9.50,1.00,1.00,type,0.3377
table,item33,diningTable,9.50,1.00,1.00,basicLevel,0.3035
table,item33,diningTable,9.50,1.00,1.00,superDomain,0.3587
table,item33,picnicTable,0.50,1.00,1.00,type,0.3371
table,item33,picnicTable,0.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,0.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,1.00,1.00,1.00,type,0.3371
table,item33,picnicTable,1.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,1.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,1.50,1.00,1.00,type,0.3371
table,item33,picnicTable,1.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,1.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,2.00,1.00,1.00,type,0.3371
table,item33,picnicTable,2.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,2.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,2.50,1.00,1.00,type,0.3371
table,item33,picnicTable,2.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,2.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,3.00,1.00,1.00,type,0.3371
table,item33,picnicTable,3.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,3.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,3.50,1.00,1.00,type,0.3371
table,item33,picnicTable,3.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,3.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,4.00,1.00,1.00,type,0.3371
table,item33,picnicTable,4.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,4.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,4.50,1.00,1.00,type,0.3371
table,item33,picnicTable,4.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,4.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,5.00,1.00,1.00,type,0.3371
table,item33,picnicTable,5.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,5.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,5.50,1.00,1.00,type,0.3371
table,item33,picnicTable,5.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,5.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,6.00,1.00,1.00,type,0.3371
table,item33,picnicTable,6.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,6.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,6.50,1.00,1.00,type,0.3371
table,item33,picnicTable,6.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,6.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,7.00,1.00,1.00,type,0.3371
table,item33,picnicTable,7.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,7.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,7.50,1.00,1.00,type,0.3371
table,item33,picnicTable,7.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,7.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,8.00,1.00,1.00,type,0.3371
table,item33,picnicTable,8.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,8.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,8.50,1.00,1.00,type,0.3371
table,item33,picnicTable,8.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,8.50,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,9.00,1.00,1.00,type,0.3371
table,item33,picnicTable,9.00,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,9.00,1.00,1.00,superDomain,0.3591
table,item33,picnicTable,9.50,1.00,1.00,type,0.3371
table,item33,picnicTable,9.50,1.00,1.00,basicLevel,0.3038
table,item33,picnicTable,9.50,1.00,1.00,superDomain,0.3591
table,item33,bedsideTable,0.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,0.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,0.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,1.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,1.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,1.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,1.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,1.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,1.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,2.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,2.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,2.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,2.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,2.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,2.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,3.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,3.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,3.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,3.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,3.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,3.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,4.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,4.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,4.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,4.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,4.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,4.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,5.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,5.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,5.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,5.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,5.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,5.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,6.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,6.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,6.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,6.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,6.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,6.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,7.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,7.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,7.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,7.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,7.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,7.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,8.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,8.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,8.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,8.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,8.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,8.50,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,9.00,1.00,1.00,type,0.3544
table,item33,bedsideTable,9.00,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,9.00,1.00,1.00,superDomain,0.3497
table,item33,bedsideTable,9.50,1.00,1.00,type,0.3544
table,item33,bedsideTable,9.50,1.00,1.00,basicLevel,0.2959
table,item33,bedsideTable,9.50,1.00,1.00,superDomain,0.3497
shirt,item12,poloShirt,0.50,1.00,1.00,type,0.4112
shirt,item12,poloShirt,0.50,1.00,1.00,basicLevel,0.2832
shirt,item12,poloShirt,0.50,1.00,1.00,superDomain,0.3056
shirt,item12,poloShirt,1.00,1.00,1.00,type,0.5219
shirt,item12,poloShirt,1.00,1.00,1.00,basicLevel,0.2542
shirt,item12,poloShirt,1.00,1.00,1.00,superDomain,0.2239
shirt,item12,poloShirt,1.50,1.00,1.00,type,0.6281
shirt,item12,poloShirt,1.50,1.00,1.00,basicLevel,0.2163
shirt,item12,poloShirt,1.50,1.00,1.00,superDomain,0.1556
shirt,item12,poloShirt,2.00,1.00,1.00,type,0.7212
shirt,item12,poloShirt,2.00,1.00,1.00,basicLevel,0.1756
shirt,item12,poloShirt,2.00,1.00,1.00,superDomain,0.1031
shirt,item12,poloShirt,2.50,1.00,1.00,type,0.7970
shirt,item12,poloShirt,2.50,1.00,1.00,basicLevel,0.1372
shirt,item12,poloShirt,2.50,1.00,1.00,superDomain,0.0658
shirt,item12,poloShirt,3.00,1.00,1.00,type,0.8551
shirt,item12,poloShirt,3.00,1.00,1.00,basicLevel,0.1041
shirt,item12,poloShirt,3.00,1.00,1.00,superDomain,0.0408
shirt,item12,poloShirt,3.50,1.00,1.00,type,0.8980
shirt,item12,poloShirt,3.50,1.00,1.00,basicLevel,0.0773
shirt,item12,poloShirt,3.50,1.00,1.00,superDomain,0.0247
shirt,item12,poloShirt,4.00,1.00,1.00,type,0.9287
shirt,item12,poloShirt,4.00,1.00,1.00,basicLevel,0.0565
shirt,item12,poloShirt,4.00,1.00,1.00,superDomain,0.0148
shirt,item12,poloShirt,4.50,1.00,1.00,type,0.9504
shirt,item12,poloShirt,4.50,1.00,1.00,basicLevel,0.0409
shirt,item12,poloShirt,4.50,1.00,1.00,superDomain,0.0087
shirt,item12,poloShirt,5.00,1.00,1.00,type,0.9655
shirt,item12,poloShirt,5.00,1.00,1.00,basicLevel,0.0294
shirt,item12,poloShirt,5.00,1.00,1.00,superDomain,0.0051
shirt,item12,poloShirt,5.50,1.00,1.00,type,0.9760
shirt,item12,poloShirt,5.50,1.00,1.00,basicLevel,0.0210
shirt,item12,poloShirt,5.50,1.00,1.00,superDomain,0.0030
shirt,item12,poloShirt,6.00,1.00,1.00,type,0.9833
shirt,item12,poloShirt,6.00,1.00,1.00,basicLevel,0.0150
shirt,item12,poloShirt,6.00,1.00,1.00,superDomain,0.0017
shirt,item12,poloShirt,6.50,1.00,1.00,type,0.9884
shirt,item12,poloShirt,6.50,1.00,1.00,basicLevel,0.0106
shirt,item12,poloShirt,6.50,1.00,1.00,superDomain,0.0010
shirt,item12,poloShirt,7.00,1.00,1.00,type,0.9919
shirt,item12,poloShirt,7.00,1.00,1.00,basicLevel,0.0075
shirt,item12,poloShirt,7.00,1.00,1.00,superDomain,0.0006
shirt,item12,poloShirt,7.50,1.00,1.00,type,0.9943
shirt,item12,poloShirt,7.50,1.00,1.00,basicLevel,0.0054
shirt,item12,poloShirt,7.50,1.00,1.00,superDomain,0.0003
shirt,item12,poloShirt,8.00,1.00,1.00,type,0.9960
shirt,item12,poloShirt,8.00,1.00,1.00,basicLevel,0.0038
shirt,item12,poloShirt,8.00,1.00,1.00,superDomain,0.0002
shirt,item12,poloShirt,8.50,1.00,1.00,type,0.9972
shirt,item12,poloShirt,8.50,1.00,1.00,basicLevel,0.0027
shirt,item12,poloShirt,8.50,1.00,1.00,superDomain,0.0001
shirt,item12,poloShirt,9.00,1.00,1.00,type,0.9980
shirt,item12,poloShirt,9.00,1.00,1.00,basicLevel,0.0019
shirt,item12,poloShirt,9.00,1.00,1.00,superDomain,0.0001
shirt,item12,poloShirt,9.50,1.00,1.00,type,0.9986
shirt,item12,poloShirt,9.50,1.00,1.00,basicLevel,0.0013
shirt,item12,poloShirt,9.50,1.00,1.00,superDomain,0.0000
shirt,item12,dressShirt,0.50,1.00,1.00,type,0.4336
shirt,item12,dressShirt,0.50,1.00,1.00,basicLevel,0.2725
shirt,item12,dressShirt,0.50,1.00,1.00,superDomain,0.2939
shirt,item12,dressShirt,1.00,1.00,1.00,type,0.5447
shirt,item12,dressShirt,1.00,1.00,1.00,basicLevel,0.2421
shirt,item12,dressShirt,1.00,1.00,1.00,superDomain,0.2132
shirt,item12,dressShirt,1.50,1.00,1.00,type,0.6493
shirt,item12,dressShirt,1.50,1.00,1.00,basicLevel,0.2040
shirt,item12,dressShirt,1.50,1.00,1.00,superDomain,0.1467
shirt,item12,dressShirt,2.00,1.00,1.00,type,0.7393
shirt,item12,dressShirt,2.00,1.00,1.00,basicLevel,0.1643
shirt,item12,dressShirt,2.00,1.00,1.00,superDomain,0.0965
shirt,item12,dressShirt,2.50,1.00,1.00,type,0.8114
shirt,item12,dressShirt,2.50,1.00,1.00,basicLevel,0.1275
shirt,item12,dressShirt,2.50,1.00,1.00,superDomain,0.0611
shirt,item12,dressShirt,3.00,1.00,1.00,type,0.8661
shirt,item12,dressShirt,3.00,1.00,1.00,basicLevel,0.0962
shirt,item12,dressShirt,3.00,1.00,1.00,superDomain,0.0377
shirt,item12,dressShirt,3.50,1.00,1.00,type,0.9061
shirt,item12,dressShirt,3.50,1.00,1.00,basicLevel,0.0712
shirt,item12,dressShirt,3.50,1.00,1.00,superDomain,0.0227
shirt,item12,dressShirt,4.00,1.00,1.00,type,0.9345
shirt,item12,dressShirt,4.00,1.00,1.00,basicLevel,0.0519
shirt,item12,dressShirt,4.00,1.00,1.00,superDomain,0.0135
shirt,item12,dressShirt,4.50,1.00,1.00,type,0.9545
shirt,item12,dressShirt,4.50,1.00,1.00,basicLevel,0.0375
shirt,item12,dressShirt,4.50,1.00,1.00,superDomain,0.0080
shirt,item12,dressShirt,5.00,1.00,1.00,type,0.9684
shirt,item12,dressShirt,5.00,1.00,1.00,basicLevel,0.0269
shirt,item12,dressShirt,5.00,1.00,1.00,superDomain,0.0047
shirt,item12,dressShirt,5.50,1.00,1.00,type,0.9781
shirt,item12,dressShirt,5.50,1.00,1.00,basicLevel,0.0192
shirt,item12,dressShirt,5.50,1.00,1.00,superDomain,0.0027
shirt,item12,dressShirt,6.00,1.00,1.00,type,0.9847
shirt,item12,dressShirt,6.00,1.00,1.00,basicLevel,0.0137
shirt,item12,dressShirt,6.00,1.00,1.00,superDomain,0.0016
shirt,item12,dressShirt,6.50,1.00,1.00,type,0.9894
shirt,item12,dressShirt,6.50,1.00,1.00,basicLevel,0.0097
shirt,item12,dressShirt,6.50,1.00,1.00,superDomain,0.0009
shirt,item12,dressShirt,7.00,1.00,1.00,type,0.9926
shirt,item12,dressShirt,7.00,1.00,1.00,basicLevel,0.0069
shirt,item12,dressShirt,7.00,1.00,1.00,superDomain,0.0005
shirt,item12,dressShirt,7.50,1.00,1.00,type,0.9948
shirt,item12,dressShirt,7.50,1.00,1.00,basicLevel,0.0049
shirt,item12,dressShirt,7.50,1.00,1.00,superDomain,0.0003
shirt,item12,dressShirt,8.00,1.00,1.00,type,0.9964
shirt,item12,dressShirt,8.00,1.00,1.00,basicLevel,0.0035
shirt,item12,dressShirt,8.00,1.00,1.00,superDomain,0.0002
shirt,item12,dressShirt,8.50,1.00,1.00,type,0.9974
shirt,item12,dressShirt,8.50,1.00,1.00,basicLevel,0.0024
shirt,item12,dressShirt,8.50,1.00,1.00,superDomain,0.0001
shirt,item12,dressShirt,9.00,1.00,1.00,type,0.9982
shirt,item12,dressShirt,9.00,1.00,1.00,basicLevel,0.0017
shirt,item12,dressShirt,9.00,1.00,1.00,superDomain,0.0001
shirt,item12,dressShirt,9.50,1.00,1.00,type,0.9987
shirt,item12,dressShirt,9.50,1.00,1.00,basicLevel,0.0012
shirt,item12,dressShirt,9.50,1.00,1.00,superDomain,0.0000
shirt,item12,hawaiiShirt,0.50,1.00,1.00,type,0.3514
shirt,item12,hawaiiShirt,0.50,1.00,1.00,basicLevel,0.3120
shirt,item12,hawaiiShirt,0.50,1.00,1.00,superDomain,0.3366
shirt,item12,hawaiiShirt,1.00,1.00,1.00,type,0.4586
shirt,item12,hawaiiShirt,1.00,1.00,1.00,basicLevel,0.2879
shirt,item12,hawaiiShirt,1.00,1.00,1.00,superDomain,0.2536
shirt,item12,hawaiiShirt,1.50,1.00,1.00,type,0.5672
shirt,item12,hawaiiShirt,1.50,1.00,1.00,basicLevel,0.2518
shirt,item12,hawaiiShirt,1.50,1.00,1.00,superDomain,0.1811
shirt,item12,hawaiiShirt,2.00,1.00,1.00,type,0.6675
shirt,item12,hawaiiShirt,2.00,1.00,1.00,basicLevel,0.2095
shirt,item12,hawaiiShirt,2.00,1.00,1.00,superDomain,0.1230
shirt,item12,hawaiiShirt,2.50,1.00,1.00,type,0.7528
shirt,item12,hawaiiShirt,2.50,1.00,1.00,basicLevel,0.1671
shirt,item12,hawaiiShirt,2.50,1.00,1.00,superDomain,0.0801
shirt,item12,hawaiiShirt,3.00,1.00,1.00,type,0.8208
shirt,item12,hawaiiShirt,3.00,1.00,1.00,basicLevel,0.1288
shirt,item12,hawaiiShirt,3.00,1.00,1.00,superDomain,0.0504
shirt,item12,hawaiiShirt,3.50,1.00,1.00,type,0.8723
shirt,item12,hawaiiShirt,3.50,1.00,1.00,basicLevel,0.0968
shirt,item12,hawaiiShirt,3.50,1.00,1.00,superDomain,0.0309
shirt,item12,hawaiiShirt,4.00,1.00,1.00,type,0.9100
shirt,item12,hawaiiShirt,4.00,1.00,1.00,basicLevel,0.0714
shirt,item12,hawaiiShirt,4.00,1.00,1.00,superDomain,0.0186
shirt,item12,hawaiiShirt,4.50,1.00,1.00,type,0.9369
shirt,item12,hawaiiShirt,4.50,1.00,1.00,basicLevel,0.0520
shirt,item12,hawaiiShirt,4.50,1.00,1.00,superDomain,0.0111
shirt,item12,hawaiiShirt,5.00,1.00,1.00,type,0.9560
shirt,item12,hawaiiShirt,5.00,1.00,1.00,basicLevel,0.0375
shirt,item12,hawaiiShirt,5.00,1.00,1.00,superDomain,0.0065
shirt,item12,hawaiiShirt,5.50,1.00,1.00,type,0.9693
shirt,item12,hawaiiShirt,5.50,1.00,1.00,basicLevel,0.0269
shirt,item12,hawaiiShirt,5.50,1.00,1.00,superDomain,0.0038
shirt,item12,hawaiiShirt,6.00,1.00,1.00,type,0.9786
shirt,item12,hawaiiShirt,6.00,1.00,1.00,basicLevel,0.0192
shirt,item12,hawaiiShirt,6.00,1.00,1.00,superDomain,0.0022
shirt,item12,hawaiiShirt,6.50,1.00,1.00,type,0.9850
shirt,item12,hawaiiShirt,6.50,1.00,1.00,basicLevel,0.0137
shirt,item12,hawaiiShirt,6.50,1.00,1.00,superDomain,0.0013
shirt,item12,hawaiiShirt,7.00,1.00,1.00,type,0.9895
shirt,item12,hawaiiShirt,7.00,1.00,1.00,basicLevel,0.0097
shirt,item12,hawaiiShirt,7.00,1.00,1.00,superDomain,0.0008
shirt,item12,hawaiiShirt,7.50,1.00,1.00,type,0.9927
shirt,item12,hawaiiShirt,7.50,1.00,1.00,basicLevel,0.0069
shirt,item12,hawaiiShirt,7.50,1.00,1.00,superDomain,0.0004
shirt,item12,hawaiiShirt,8.00,1.00,1.00,type,0.9949
shirt,item12,hawaiiShirt,8.00,1.00,1.00,basicLevel,0.0049
shirt,item12,hawaiiShirt,8.00,1.00,1.00,superDomain,0.0003
shirt,item12,hawaiiShirt,8.50,1.00,1.00,type,0.9964
shirt,item12,hawaiiShirt,8.50,1.00,1.00,basicLevel,0.0035
shirt,item12,hawaiiShirt,8.50,1.00,1.00,superDomain,0.0001
shirt,item12,hawaiiShirt,9.00,1.00,1.00,type,0.9975
shirt,item12,hawaiiShirt,9.00,1.00,1.00,basicLevel,0.0024
shirt,item12,hawaiiShirt,9.00,1.00,1.00,superDomain,0.0001
shirt,item12,hawaiiShirt,9.50,1.00,1.00,type,0.9982
shirt,item12,hawaiiShirt,9.50,1.00,1.00,basicLevel,0.0017
shirt,item12,hawaiiShirt,9.50,1.00,1.00,superDomain,0.0000
shirt,item12,tShirt,0.50,1.00,1.00,type,0.3403
shirt,item12,tShirt,0.50,1.00,1.00,basicLevel,0.3174
shirt,item12,tShirt,0.50,1.00,1.00,superDomain,0.3424
shirt,item12,tShirt,1.00,1.00,1.00,type,0.4463
shirt,item12,tShirt,1.00,1.00,1.00,basicLevel,0.2944
shirt,item12,tShirt,1.00,1.00,1.00,superDomain,0.2593
shirt,item12,tShirt,1.50,1.00,1.00,type,0.5550
shirt,item12,tShirt,1.50,1.00,1.00,basicLevel,0.2588
shirt,item12,tShirt,1.50,1.00,1.00,superDomain,0.1861
shirt,item12,tShirt,2.00,1.00,1.00,type,0.6564
shirt,item12,tShirt,2.00,1.00,1.00,basicLevel,0.2165
shirt,item12,tShirt,2.00,1.00,1.00,superDomain,0.1271
shirt,item12,tShirt,2.50,1.00,1.00,type,0.7435
shirt,item12,tShirt,2.50,1.00,1.00,basicLevel,0.1734
shirt,item12,tShirt,2.50,1.00,1.00,superDomain,0.0831
shirt,item12,tShirt,3.00,1.00,1.00,type,0.8134
