workerid,rt,item,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
22,1456,banana_yellow,1,16,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,1351,carrot_orange,1,17,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,1689,banana_brown,0.04,18,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,1511,tomato_pink,0,19,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,1434,orange_orange,1,20,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,2175,apple_yellow,0.66,21,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,1919,pear_orange,0,22,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
22,1305,tomato_red,1,23,English,2,Male,23,,Yes,2,Windows,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,3G0WWMR1UVJ8ZCVF8O4LJSJSX4CQN0,22,Submitted,Thu Oct 06 02:22:44 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:42:44 PDT 2016,,,,,,[],{},2.41235
23,3890,carrot_orange,1,2,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2570,pear_yellow,0.31,3,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2687,orange_green,0.2,4,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2103,orange_purple,0,5,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2104,banana_blue,0,6,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2194,tomato_pink,0,7,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2584,pepper_red,1,8,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,3390,banana_brown,0.87,9,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,1920,carrot_pink,0,10,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2304,pepper_green,0.85,11,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2409,pear_green,1,12,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2391,avocado_green,1,13,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2161,banana_yellow,0.97,14,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2210,apple_blue,0,15,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2390,orange_orange,0.96,16,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2007,tomato_red,0.98,17,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2392,avocado_red,0.06,18,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,3038,pepper_orange,0.18,19,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2873,avocado_black,0.32,20,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,3217,tomato_green,0.49,21,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2129,pear_orange,0.1,22,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
23,2495,carrot_purple,0.03,23,en,2,Male,33,no,Yes,3,Windows,768,1360,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,340UGXU9DY0DZAB5ROAH3AAUMSKVUR,23,Submitted,Thu Oct 06 02:26:09 PDT 2016,Wed Oct 05 09:21:59 PDT 2016,Wed Oct 05 09:46:09 PDT 2016,,,,,,[],{},24.068816666666667
24,4767,pepper_green,0.85,2,english,2,Male,23,,Yes,2,Linux,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,33CUSNVVNNBHQ18FGSY2F48XE3S88K,24,Submitted,Thu Oct 06 02:30:52 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:50:52 PDT 2016,,,,,,[],{},1.8107666666666666
24,4652,banana_brown,0.35,3,english,2,Male,23,,Yes,2,Linux,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,33CUSNVVNNBHQ18FGSY2F48XE3S88K,24,Submitted,Thu Oct 06 02:30:52 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:50:52 PDT 2016,,,,,,[],{},1.8107666666666666
24,3154,pepper_orange,0.73,4,english,2,Male,23,,Yes,2,Linux,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,33CUSNVVNNBHQ18FGSY2F48XE3S88K,24,Submitted,Thu Oct 06 02:30:52 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:50:52 PDT 2016,,,,,,[],{},1.8107666666666666
24,3014,orange_purple,0.3,5,english,2,Male,23,,Yes,2,Linux,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,33CUSNVVNNBHQ18FGSY2F48XE3S88K,24,Submitted,Thu Oct 06 02:30:52 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:50:52 PDT 2016,,,,,,[],{},1.8107666666666666
24,2800,carrot_pink,0.37,6,english,2,Male,23,,Yes,2,Linux,1080,1920,Chrome,3NQUW096N579XTDEP78IWLTQMCD9LR,3GH2OW4UBYDJDBA40H32MQIJH077J4,Language study,A 5-minute study where you rate objects.,language experiment study communication stanford fun cognitive science,$0.75,Wed Oct 05 09:18:34 PDT 2016,30,0,0,0,Reviewable,NotReviewed,1 cond,4800,60000,Fri Nov 04 09:18:34 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3NQUW096N579XTDEP78IWLTQMCD9LR,33CUSNVVNNBHQ18FGSY2F48XE3S88K,24,Submitted,Thu Oct 06 02:30:52 PDT 2016,Wed Oct 05 09:21:57 PDT 2016,Wed Oct 05 09:50:52 PDT 2016,,,,,,[],{},1.8107666666666666
