gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
4452-5,1.44926E+12,66,subSuperTrial,distr23,hawaiiShirt,target,2,2,shirt,clothing,firetruck,distrClass3,4,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,socks,distrClass2,3,4,NA,clothing,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,hawaiiShirt,NA,NA,,,,
4452-5,1.44926E+12,67,colorSizeTrial,sizeOnly3Distr1Same,big_black_book,target,1,2,NA,NA,small_blue_book,distractor,3,3,NA,NA,small_black_book,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_book,distractor,4,4,NA,NA,1,1,0,biggest book,,1.44926E+12,biggest book,TRUE,FALSE,TRUE,,,,,,,,book,big,black,,,,
4452-5,1.44926E+12,68,subSuperTrial,distr33,pigeon,target,2,3,bird,animal,blackStimulus,NA,5,5,NA,NA,popcorn,distrClass3,3,4,NA,snack,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass3,4,2,NA,snack,1,1,0,bird,,1.44926E+12,bird,FALSE,FALSE,FALSE,,TRUE,,,,,,pigeon,NA,NA,,,,
4452-5,1.44926E+12,69,subSuperTrial,distr23,dressShirt,target,3,2,shirt,clothing,blackStimulus,NA,1,1,NA,NA,gloves,distrClass2,2,4,NA,clothing,cookies,distrClass3,4,3,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,dressShirt,NA,NA,,,,
4452-5,1.44926E+12,70,subSuperTrial,distr33,pandaBear,target,3,3,bear,animal,wardrobe,distrClass3,4,2,NA,furniture,blackStimulus,NA,1,1,NA,NA,train,distrClass3,2,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,panda,,1.44926E+12,panda,FALSE,FALSE,TRUE,,,,,,,,pandaBear,NA,NA,,,,
4452-5,1.44926E+12,71,subSuperTrial,distr23,swordFish,target,2,3,fish,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,4,4,NA,animal,cookies,distrClass3,3,2,NA,snack,1,1,0,fish,,1.44926E+12,fish,FALSE,FALSE,FALSE,,TRUE,,,,,,swordFish,NA,NA,,,,
4452-5,1.44926E+12,72,colorSizeTrial,colorOnly3Distr3Same,small_green_chair,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_chair,distractor,2,1,NA,NA,small_red_chair,distractor,3,2,NA,NA,small_red_chair,distractor,1,3,NA,NA,1,1,0,different colored one,,1.44926E+12,different colored one,FALSE,TRUE,FALSE,,,,,,TRUE,,chair,small,green,,,,
5076-0,1.44925E+12,1,colorSizeTrial,sizeOnly3Distr2Same,small_white_phone,target,1,3,NA,NA,big_pink_phone,distractor,4,1,NA,NA,big_white_phone,distractor,2,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_phone,distractor,3,4,NA,NA,4,2,2,Hello! The object is smaller than the other ones___It is,HI___IS IT THE SMALLEST,1449254387336___1449254398305___1449254409573___1449254413085,Hello! The object is smaller than the other ones,TRUE,FALSE,FALSE,,,,,,TRUE,,phone,small,white,,,,
5076-0,1.44925E+12,2,subSuperTrial,distr12,parrot,target,3,3,bird,animal,blackStimulus,NA,1,1,NA,NA,sparrow,distrClass1,4,2,bird,animal,bison,distrClass2,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,2,1,1,It is the most colorful,GOT IT,1449254431693___1449254434559,It is the most colorful,FALSE,FALSE,FALSE,TRUE,,,,,,TRUE,parrot,NA,NA,,,,
5076-0,1.44925E+12,3,subSuperTrial,distr33,coffeeTable,target,4,2,table,furniture,gloves,distrClass3,2,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rabbit,distrClass3,3,4,NA,animal,1,1,0,It is a piece of furniture,,1.44925E+12,It is a piece of furniture,FALSE,FALSE,FALSE,,,,TRUE,,,,coffeeTable,NA,NA,,,,
5076-0,1.44925E+12,4,subSuperTrial,distr23,swordFish,target,4,2,fish,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,lion,distrClass2,2,3,NA,animal,dress,distrClass3,3,4,NA,clothing,1,1,0,It swims in the ocean,,1.44925E+12,It swims in the ocean,FALSE,FALSE,FALSE,,,,TRUE,,,,swordFish,NA,NA,,,,
5076-0,1.44925E+12,5,subSuperTrial,distr22,tShirt,target,4,2,shirt,clothing,gloves,distrClass2,3,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass2,2,3,NA,clothing,1,1,0,It has short sleeves,,1.44925E+12,It has short sleeves,FALSE,FALSE,FALSE,TRUE,,,,,,,tShirt,NA,NA,,,,
5076-0,1.44925E+12,6,colorSizeTrial,sizeOnly2Distr1Same,big_purple_yarn,target,2,3,NA,NA,small_purple_yarn,distractor,3,2,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_yarn,distractor,4,4,NA,NA,1,1,0,It is the largest item,,1.44925E+12,It is the largest item,TRUE,FALSE,FALSE,,,,,,TRUE,TRUE,yarn,big,purple,,,,
5076-0,1.44925E+12,7,subSuperTrial,distr22,germanShepherd,target,4,4,dog,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,pig,distrClass2,2,3,NA,animal,iguana,distrClass2,3,2,NA,animal,1,1,0,It barks,,1.44925E+12,It barks,FALSE,FALSE,FALSE,,,,TRUE,,,,germanShepherd,NA,NA,,,,
5076-0,1.44925E+12,8,subSuperTrial,distr23,mnMs,target,4,4,candy,snack,snake,distrClass3,3,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass2,2,2,NA,snack,1,1,0,Colorful and edible,,1.44925E+12,Colorful and edible,FALSE,FALSE,FALSE,,,,TRUE,,,,mnMs,NA,NA,,,,
5076-0,1.44925E+12,9,subSuperTrial,distr33,gummyBears,target,4,2,candy,snack,blackStimulus,NA,5,5,NA,NA,snake,distrClass3,3,4,NA,animal,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,2,3,NA,animal,1,1,0,Colorful and edible again!,,1.44925E+12,Colorful and edible again!,FALSE,FALSE,FALSE,,,,TRUE,,,,gummyBears,NA,NA,,,,
5076-0,1.44925E+12,10,colorSizeTrial,colorOnly3Distr3Same,small_black_comb,target,2,4,NA,NA,small_blue_comb,distractor,3,2,NA,NA,small_blue_comb,distractor,4,3,NA,NA,small_blue_comb,distractor,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,It is dark and not like the others,,1.44925E+12,It is dark and not like the others,FALSE,TRUE,FALSE,TRUE,,,,,,,comb,small,black,,,,
5076-0,1.44925E+12,11,colorSizeTrial,sizeOnly2Distr1Same,small_purple_bike,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_bike,distractor,2,3,NA,NA,big_red_bike,distractor,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,It is the smallest,,1.44925E+12,It is the smallest,TRUE,FALSE,FALSE,,,,,,TRUE,,bike,small,purple,,,,
5076-0,1.44925E+12,12,subSuperTrial,distr12,skittles,target,4,2,candy,snack,chips,distrClass2,3,3,NA,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,candyCorn,distrClass1,2,4,candy,snack,1,1,0,"Round with small S""s on them""",,1.44925E+12,"Round with small S""s on them""",FALSE,FALSE,FALSE,TRUE,,,,,,,skittles,NA,NA,,,,
5076-0,1.44925E+12,13,subSuperTrial,distr23,picnicTable,target,4,3,table,furniture,blackStimulus,NA,5,5,NA,NA,lamp,distrClass2,3,4,NA,furniture,blackStimulus,NA,1,1,NA,NA,gloves,distrClass3,2,2,NA,clothing,1,1,0,Somewhere you can sit,,1.44925E+12,Somewhere you can sit,FALSE,FALSE,FALSE,TRUE,,,,,,,picnicTable,NA,NA,,,,
5076-0,1.44925E+12,14,colorSizeTrial,sizeOnly4Distr3Same,small_blue_book,target,3,2,NA,NA,big_blue_book,distractor,1,3,NA,NA,big_blue_book,distractor,5,5,NA,NA,big_black_book,distractor,4,1,NA,NA,big_blue_book,distractor,2,4,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,TRUE,,book,small,blue,,,,
5076-0,1.44925E+12,15,subSuperTrial,distr33,dalmatian,target,2,3,dog,animal,blackStimulus,NA,5,5,NA,NA,dress,distrClass3,3,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,grasses,distrClass3,4,2,NA,plant,1,1,0,Spotted,,1.44925E+12,Spotted,FALSE,FALSE,FALSE,TRUE,,,,,,,dalmatian,NA,NA,,,,
5076-0,1.44925E+12,16,subSuperTrial,distr22,sportsCar,target,3,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,motorcycle,distrClass2,4,2,NA,vehicle,firetruck,distrClass2,2,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,1,1,0,Silver object,,1.44925E+12,Silver object,FALSE,TRUE,FALSE,,,,,,TRUE,,sportsCar,NA,NA,,,,
5076-0,1.44925E+12,17,subSuperTrial,distr12,grizzlyBear,target,4,3,bear,animal,blackStimulus,NA,5,5,NA,NA,koalaBear,distrClass1,2,2,bear,animal,blackStimulus,NA,1,1,NA,NA,crocodile,distrClass2,3,4,NA,animal,1,1,0,Large and furry,,,,TRUE,,,TRUE,,,,,,,,,,,,,
5076-0,1.44925E+12,18,colorSizeTrial,sizeOnly3Distr1Same,small_purple_ornament,target,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_ornament,distractor,2,3,NA,NA,big_blue_ornament,distractor,4,2,NA,NA,big_blue_ornament,distractor,3,1,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,TRUE,,ornament,small,purple,,,,
5076-0,1.44925E+12,19,subSuperTrial,distr22,dressShirt,target,3,4,shirt,clothing,bathrobe,distrClass2,4,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,gloves,distrClass2,2,3,NA,clothing,1,1,0,Typical menswear,,1.44925E+12,Typical menswear,FALSE,FALSE,FALSE,,,,TRUE,,,,dressShirt,NA,NA,,,,
5076-0,1.44925E+12,20,subSuperTrial,distr33,pigeon,target,3,4,bird,animal,blackStimulus,NA,1,1,NA,NA,pottedPlant,distrClass3,2,2,NA,plant,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,4,3,NA,vehicle,1,1,0,Flies,,1.44925E+12,Flies,FALSE,FALSE,FALSE,,,,TRUE,,,,pigeon,NA,NA,,,,
5076-0,1.44925E+12,21,subSuperTrial,distr33,husky,target,4,3,dog,animal,wardrobe,distrClass3,2,2,NA,furniture,socks,distrClass3,3,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,Living animal,,1.44925E+12,Living animal,FALSE,FALSE,FALSE,,,TRUE,,,,,husky,NA,NA,,,,
5076-0,1.44925E+12,22,colorSizeTrial,colorOnly4Distr1Same,big_blue_rug,target,3,5,NA,NA,big_purple_rug,distractor,5,4,NA,NA,small_purple_rug,distractor,4,1,NA,NA,small_purple_rug,distractor,1,2,NA,NA,small_purple_rug,distractor,2,3,NA,NA,1,1,0,Blue color,,1.44925E+12,Blue color,FALSE,TRUE,FALSE,,,,,,,,rug,big,blue,,,,
5076-0,1.44925E+12,23,subSuperTrial,distr22,hawaiiShirt,target,4,4,shirt,clothing,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass2,2,2,NA,clothing,gloves,distrClass2,3,3,NA,clothing,blackStimulus,NA,1,1,NA,NA,1,1,0,Short sleeves,,1.44925E+12,Short sleeves,FALSE,FALSE,FALSE,TRUE,,,,,,,hawaiiShirt,NA,NA,,,,
5076-0,1.44925E+12,24,colorSizeTrial,sizeOnly4Distr3Same,small_pink_hairdryer,target,3,5,NA,NA,big_pink_hairdryer,distractor,5,3,NA,NA,big_pink_hairdryer,distractor,2,2,NA,NA,big_pink_hairdryer,distractor,4,4,NA,NA,big_purple_hairdryer,distractor,1,1,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,hairdryer,small,pink,,,,
5076-0,1.44925E+12,25,colorSizeTrial,sizeOnly3Distr3Same,small_white_weddingcake,target,3,3,NA,NA,big_white_weddingcake,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_white_weddingcake,distractor,4,4,NA,NA,big_white_weddingcake,distractor,2,1,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,weddingcake,small,white,,,,
5076-0,1.44925E+12,26,subSuperTrial,distr23,jellyBeans,target,4,4,candy,snack,lion,distrClass3,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass2,2,3,NA,snack,1,1,0,Very colorful,,1.44925E+12,Very colorful,FALSE,FALSE,FALSE,TRUE,,,,,,,jellyBeans,NA,NA,,,,
5076-0,1.44925E+12,27,subSuperTrial,distr33,poloShirt,target,4,4,shirt,clothing,blackStimulus,NA,1,1,NA,NA,motorcycle,distrClass3,3,3,NA,vehicle,blackStimulus,NA,5,5,NA,NA,sheep,distrClass3,2,2,NA,animal,1,1,0,Short seeves,,1.44925E+12,Short seeves,FALSE,FALSE,FALSE,TRUE,,,,,,,poloShirt,NA,NA,,,,
5076-0,1.44925E+12,28,colorSizeTrial,sizeOnly4Distr1Same,small_blue_toothbrush,target,4,1,NA,NA,big_red_toothbrush,distractor,5,2,NA,NA,big_red_toothbrush,distractor,2,3,NA,NA,big_blue_toothbrush,distractor,1,4,NA,NA,big_red_toothbrush,distractor,3,5,NA,NA,1,1,0,smallest object,,1.44925E+12,smallest object,TRUE,FALSE,FALSE,,,,,,,,toothbrush,small,blue,,,,
5076-0,1.44925E+12,29,subSuperTrial,distr23,convertible,target,4,4,car,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass2,3,3,NA,vehicle,cookies,distrClass3,2,2,NA,snack,1,1,0,Convertible,,1.44925E+12,Convertible,FALSE,FALSE,TRUE,,,,,,,,convertible,NA,NA,,,,
5076-0,1.44925E+12,30,subSuperTrial,distr12,goldFish,target,4,3,fish,animal,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,3,4,fish,animal,sheep,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,Goldfish,,1.44925E+12,Goldfish,FALSE,FALSE,TRUE,,,,,,,,goldFish,NA,NA,,,,
5076-0,1.44925E+12,31,subSuperTrial,distr12,hummingBird,target,3,3,bird,animal,sparrow,distrClass1,4,2,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,bison,distrClass2,2,4,NA,animal,1,1,0,Hummingbird,,1.44925E+12,Hummingbird,FALSE,FALSE,TRUE,,,,,,,,hummingBird,NA,NA,,,,
5076-0,1.44925E+12,32,subSuperTrial,distr23,sunflower,target,2,4,flower,plant,iguana,distrClass3,4,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rosemary,distrClass2,3,2,NA,plant,1,1,0,Sunflower,,1.44925E+12,Sunflower,FALSE,FALSE,TRUE,,,,,,,,sunflower,NA,NA,,,,
5076-0,1.44925E+12,33,subSuperTrial,distr12,daisy,target,3,3,flower,plant,blackStimulus,NA,1,1,NA,NA,grasses,distrClass2,4,2,NA,plant,blackStimulus,NA,5,5,NA,NA,lily,distrClass1,2,4,flower,plant,1,1,0,Small white flower with yellow in the middle,,1.44925E+12,Small white flower with yellow in the middle,TRUE,TRUE,FALSE,TRUE,TRUE,,,,,,daisy,NA,NA,,,,
5076-0,1.44925E+12,34,colorSizeTrial,sizeOnly3Distr1Same,small_purple_coathanger,target,1,1,NA,NA,big_purple_coathanger,distractor,2,4,NA,NA,big_orange_coathanger,distractor,3,2,NA,NA,big_orange_coathanger,distractor,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,coathanger,small,purple,,,,
5076-0,1.44925E+12,35,subSuperTrial,distr12,blackBear,target,2,3,bear,animal,blackStimulus,NA,1,1,NA,NA,cow,distrClass2,3,2,NA,animal,koalaBear,distrClass1,4,4,bear,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,Almost completely black,,1.44925E+12,Almost completely black,FALSE,TRUE,FALSE,,,,,,,,blackBear,NA,NA,,,,
5076-0,1.44925E+12,36,colorSizeTrial,colorOnly3Distr1Same,small_red_bucket,target,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_bucket,distractor,3,2,NA,NA,small_pink_bucket,distractor,4,4,NA,NA,big_pink_bucket,distractor,2,3,NA,NA,1,1,0,Different color than the rest,,1.44925E+12,Different color than the rest,FALSE,TRUE,FALSE,,,,,,,,bucket,small,red,,,,
5076-0,1.44925E+12,37,colorSizeTrial,sizeOnly3Distr2Same,big_pink_golfball,target,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_pink_golfball,distractor,2,1,NA,NA,small_pink_golfball,distractor,1,2,NA,NA,small_blue_golfball,distractor,3,3,NA,NA,1,1,0,Largest object,,1.44925E+12,Largest object,TRUE,FALSE,FALSE,,,,,,,,golfball,big,pink,,,,
5076-0,1.44925E+12,38,colorSizeTrial,sizeOnly3Distr2Same,small_purple_butterfly,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_butterfly,distractor,1,1,NA,NA,big_blue_butterfly,distractor,4,2,NA,NA,big_purple_butterfly,distractor,2,3,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,butterfly,small,purple,,,,
5076-0,1.44925E+12,39,subSuperTrial,distr22,catfish,target,4,2,fish,animal,bison,distrClass2,3,4,NA,animal,rabbit,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Lives underwater,,1.44925E+12,Lives underwater,FALSE,FALSE,FALSE,,,,TRUE,,,,catfish,NA,NA,,,,
5076-0,1.44925E+12,40,subSuperTrial,distr23,eagle,target,4,4,bird,animal,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass3,2,3,NA,plant,snake,distrClass2,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,Flies,,1.44925E+12,Flies,FALSE,FALSE,FALSE,,,,TRUE,,,,eagle,NA,NA,,,,
5076-0,1.44925E+12,41,colorSizeTrial,sizeOnly3Distr3Same,big_green_jacket,target,4,4,NA,NA,small_green_jacket,distractor,2,2,NA,NA,small_green_jacket,distractor,1,3,NA,NA,small_green_jacket,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Largest object,,1.44925E+12,Largest object,TRUE,FALSE,FALSE,,,,,,,,jacket,big,green,,,,
5076-0,1.44925E+12,42,colorSizeTrial,sizeOnly3Distr1Same,small_blue_tack,target,1,3,NA,NA,big_red_tack,distractor,2,2,NA,NA,big_red_tack,distractor,4,4,NA,NA,big_blue_tack,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,tack,small,blue,,,,
5076-0,1.44925E+12,43,colorSizeTrial,sizeOnly3Distr1Same,small_red_pepper,target,3,3,NA,NA,big_green_pepper,distractor,2,2,NA,NA,big_red_pepper,distractor,1,1,NA,NA,big_green_pepper,distractor,4,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,pepper,small,red,,,,
5076-0,1.44925E+12,44,subSuperTrial,distr22,polarBear,target,3,3,bear,animal,elephant,distrClass2,2,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,rhino,distrClass2,4,4,NA,animal,1,1,0,Bear,,1.44925E+12,Bear,FALSE,FALSE,FALSE,,TRUE,,,,,,polarBear,NA,NA,,,,
5076-0,1.44925E+12,45,subSuperTrial,distr12,clownFish,target,4,2,fish,animal,blackStimulus,NA,1,1,NA,NA,discusFish,distrClass1,2,3,fish,animal,snake,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,Clown fish,,1.44925E+12,Clown fish,FALSE,FALSE,TRUE,,,,,,,,clownFish,NA,NA,,,,
5076-0,1.44925E+12,46,subSuperTrial,distr23,bedsideTable,target,4,2,table,furniture,ambulance,distrClass3,3,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,2,3,NA,furniture,1,1,0,Nightstand,,1.44925E+12,Nightstand,FALSE,FALSE,TRUE,,,,,,,,bedsideTable,NA,NA,,,,
5076-0,1.44925E+12,47,colorSizeTrial,sizeOnly4Distr1Same,big_orange_napkin,target,5,2,NA,NA,small_yellow_napkin,distractor,1,1,NA,NA,small_orange_napkin,distractor,4,3,NA,NA,small_yellow_napkin,distractor,2,5,NA,NA,small_yellow_napkin,distractor,3,4,NA,NA,1,1,0,Largest object,,1.44925E+12,Largest object,TRUE,FALSE,FALSE,,,,,,,,napkin,big,orange,,,,
5076-0,1.44925E+12,48,colorSizeTrial,sizeOnly4Distr3Same,big_purple_bracelet,target,3,4,NA,NA,small_purple_bracelet,distractor,4,2,NA,NA,small_purple_bracelet,distractor,1,3,NA,NA,small_green_bracelet,distractor,2,5,NA,NA,small_purple_bracelet,distractor,5,1,NA,NA,1,1,0,Largest object,,1.44925E+12,Largest object,TRUE,FALSE,FALSE,,,,,,,,bracelet,big,purple,,,,
5076-0,1.44925E+12,49,subSuperTrial,distr33,tulip,target,4,3,flower,plant,blackStimulus,NA,1,1,NA,NA,train,distrClass3,3,2,NA,vehicle,rabbit,distrClass3,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,Flower,,1.44925E+12,Flower,FALSE,FALSE,FALSE,,TRUE,,,,,,tulip,NA,NA,,,,
5076-0,1.44925E+12,50,colorSizeTrial,colorOnly2Distr1Same,big_pink_teacup,target,4,4,NA,NA,small_white_teacup,distractor,2,2,NA,NA,big_white_teacup,distractor,3,3,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Colorful,,1.44925E+12,Colorful,FALSE,TRUE,FALSE,,,,,,,,teacup,big,pink,,,,
5076-0,1.44925E+12,51,colorSizeTrial,colorOnly3Distr2Same,small_red_candle,target,2,4,NA,NA,small_blue_candle,distractor,1,1,NA,NA,big_blue_candle,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_candle,distractor,4,3,NA,NA,1,1,0,Different color,,1.44925E+12,Different color,FALSE,TRUE,FALSE,,,,,,,,candle,small,red,,,,
5076-0,1.44925E+12,52,colorSizeTrial,colorOnly3Distr3Same,big_blue_guitar,target,2,4,NA,NA,big_green_guitar,distractor,1,3,NA,NA,big_green_guitar,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_green_guitar,distractor,3,1,NA,NA,1,1,0,Different color,,1.44925E+12,Different color,FALSE,TRUE,FALSE,,,,,,,,guitar,big,blue,,,,
5076-0,1.44925E+12,53,subSuperTrial,distr22,diningTable,target,4,2,table,furniture,blackStimulus,NA,1,1,NA,NA,lamp,distrClass2,3,4,NA,furniture,wardrobe,distrClass2,2,3,NA,furniture,blackStimulus,NA,5,5,NA,NA,1,1,0,Desk,,1.44925E+12,Desk,FALSE,FALSE,TRUE,,,,,,,,diningTable,NA,NA,,,,
5076-0,1.44925E+12,54,colorSizeTrial,colorOnly3Distr1Same,small_green_avocado,target,2,1,NA,NA,big_black_avocado,distractor,4,2,NA,NA,big_black_avocado,distractor,3,3,NA,NA,small_black_avocado,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Different color,,1.44925E+12,Different color,FALSE,TRUE,FALSE,,,,,,,,avocado,small,green,,,,
5076-0,1.44925E+12,55,colorSizeTrial,sizeOnly4Distr1Same,big_brown_belt,target,2,3,NA,NA,small_black_belt,distractor,3,5,NA,NA,small_brown_belt,distractor,4,2,NA,NA,small_black_belt,distractor,5,4,NA,NA,small_black_belt,distractor,1,1,NA,NA,1,1,0,Largest object,,1.44925E+12,Largest object,TRUE,FALSE,FALSE,,,,,,,,belt,big,brown,,,,
5076-0,1.44925E+12,56,colorSizeTrial,colorOnly4Distr3Same,big_green_chair,target,4,2,NA,NA,big_red_chair,distractor,3,3,NA,NA,small_red_chair,distractor,5,4,NA,NA,big_red_chair,distractor,1,1,NA,NA,big_red_chair,distractor,2,5,NA,NA,1,1,0,Different color,,1.44925E+12,Different color,FALSE,TRUE,FALSE,,,,,,,,chair,big,green,,,,
5076-0,1.44925E+12,57,colorSizeTrial,sizeOnly3Distr3Same,small_purple_billiardball,target,4,3,NA,NA,big_purple_billiardball,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_billiardball,distractor,2,4,NA,NA,big_purple_billiardball,distractor,1,1,NA,NA,1,1,0,Smallest object,,1.44925E+12,Smallest object,TRUE,FALSE,FALSE,,,,,,,,billiardball,small,purple,,,,
5076-0,1.44925E+12,58,colorSizeTrial,colorOnly2Distr1Same,small_purple_stapler,target,4,2,NA,NA,blackStimulus,NA,1,1,NA,NA,small_red_stapler,distractor,2,4,NA,NA,big_red_stapler,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Different color,,1.44925E+12,Different color,FALSE,TRUE,FALSE,,,,,,,,stapler,small,purple,,,,
5076-0,1.44925E+12,59,subSuperTrial,distr33,rose,target,2,4,flower,plant,blackStimulus,NA,1,1,NA,NA,pretzels,distrClass3,4,3,NA,snack,horse,distrClass3,3,2,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,Rose,,1.44925E+12,Rose,FALSE,FALSE,TRUE,,,,,,,,rose,NA,NA,,,,
5076-0,1.44925E+12,60,colorSizeTrial,sizeOnly3Distr3Same,big_green_framee,target,3,3,NA,NA,small_green_framee,distractor,4,4,NA,NA,small_green_framee,distractor,1,2,NA,NA,small_green_framee,distractor,2,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,Largest object,,1.44925E+12,Largest object,TRUE,FALSE,FALSE,,,,,,,,framee,big,green,,,,
