gameid	 time	 roundNum	 trialType	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 domainClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Domain	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Domain	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Domain	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Domain	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
2691-b	1448895024043	34	colorSizeTrial	sizeOnly2Distr1Same	small_blue_golfball	target	4	3	NA	NA	big_pink_golfball	distractor	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_blue_golfball	distractor	3	2	NA	NA	1	1	0	small		1448895023013	small	False	False	False	small_blue_golfball	NA	NA
2691-b	1448895027956	35	subSuperTrial	distr33	corn	target	4	2	vegetable	food	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	tire	distrClass3	2	4	NA	object	fir	distrClass3	3	3	NA	plant	1	1	0	corn		1448895026655	corn	False	False	True	corn	NA	NA
2691-b	1448895031811	36	subSuperTrial	distr33	bra	target	2	3	clothing	object	grasses	distrClass3	4	4	NA	plant	bread	distrClass3	3	2	NA	food	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	bra		1448895030596	bra	False	False	True	bra	NA	NA
2691-b	1448895036699	37	subSuperTrial	distr23	grapefruit	target	3	3	fruit	food	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	iguana	distrClass3	2	2	NA	animal	muffin	distrClass2	4	4	NA	food	1	1	0	grapefruit		1448895035547	grapefruit	False	False	True	grapefruit	NA	NA
2691-b	1448895041619	38	colorSizeTrial	colorOnly4Distr1Same	big_green_framee	target	5	5	NA	NA	small_pink_framee	distractor	2	2	NA	NA	small_pink_framee	distractor	4	1	NA	NA	big_pink_framee	distractor	1	3	NA	NA	small_pink_framee	distractor	3	4	NA	NA	1	1	0	dif color		1448895040683	dif color	False	False	False	big_green_framee	NA	NA
2691-b	1448895045867	39	colorSizeTrial	colorOnly2Distr1Same	small_blue_tack	target	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	small_red_tack	distractor	2	2	NA	NA	blackStimulus	NA	1	1	NA	NA	big_red_tack	distractor	4	4	NA	NA	1	1	0	blue		1448895044978	blue	False	False	False	small_blue_tack	NA	NA
2691-b	1448895049339	40	subSuperTrial	distr12	chihuahua	distrClass1	2	3	dog	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	crocodile	distrClass2	4	4	NA	animal	germanShepherd	target	3	2	dog	animal	1	1	0	dog		1448895048433	dog	False	False	False	chihuahua	NA	NA
2691-b	1448895055988	41	colorSizeTrial	sizeOnly4Distr1Same	big_orange_cushion	target	2	3	NA	NA	small_orange_cushion	distractor	3	1	NA	NA	small_blue_cushion	distractor	4	5	NA	NA	small_blue_cushion	distractor	5	4	NA	NA	small_blue_cushion	distractor	1	2	NA	NA	1	1	0	big brown		1448895054283	big brown	False	False	False	big_orange_cushion	NA	NA
2691-b	1448895061900	42	colorSizeTrial	sizeOnly4Distr1Same	big_purple_bracelet	target	3	4	NA	NA	small_green_bracelet	distractor	4	1	NA	NA	small_green_bracelet	distractor	1	5	NA	NA	small_green_bracelet	distractor	2	3	NA	NA	small_purple_bracelet	distractor	5	2	NA	NA	1	1	0	big purp		1448895060023	big purp	False	False	False	big_purple_bracelet	NA	NA
2691-b	1448895067508	43	colorSizeTrial	sizeOnly4Distr2Same	big_yellow_napkin	target	1	2	NA	NA	small_orange_napkin	distractor	2	3	NA	NA	small_yellow_napkin	distractor	5	5	NA	NA	small_yellow_napkin	distractor	4	4	NA	NA	small_orange_napkin	distractor	3	1	NA	NA	1	1	0	big yellow		1448895066454	big yellow	False	False	False	big_yellow_napkin	NA	NA
2691-b	1448895071916	44	colorSizeTrial	colorOnly2Distr2Same	big_green_binder	target	4	4	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_blue_binder	distractor	2	2	NA	NA	big_blue_binder	distractor	3	3	NA	NA	1	1	0	green		1448895070424	green	False	False	False	big_green_binder	NA	NA
2691-b	1448895076428	45	colorSizeTrial	sizeOnly4Distr4Same	big_purple_flower	target	1	1	NA	NA	small_purple_flower	distractor	4	5	NA	NA	small_purple_flower	distractor	5	2	NA	NA	small_purple_flower	distractor	3	3	NA	NA	small_purple_flower	distractor	2	4	NA	NA	1	1	0	big		1448895075862	big	False	False	False	big_purple_flower	NA	NA
2691-b	1448895080985	46	colorSizeTrial	sizeOnly4Distr2Same	big_red_chair	target	2	1	NA	NA	small_red_chair	distractor	4	3	NA	NA	small_red_chair	distractor	5	4	NA	NA	small_green_chair	distractor	3	5	NA	NA	small_green_chair	distractor	1	2	NA	NA	1	1	0	big red		1448895079829	big red	False	False	False	big_red_chair	NA	NA
2691-b	1448895085324	47	subSuperTrial	distr33	husky	target	4	4	dog	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	grasses	distrClass3	3	3	NA	plant	walkietalkie	distrClass3	2	2	NA	object	1	1	0	dog		1448895084156	dog	False	False	False	husky	NA	NA
2691-b	1448895089844	48	subSuperTrial	distr33	kiwi	target	2	4	fruit	food	chive	distrClass3	4	2	NA	plant	mailbox	distrClass3	3	3	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	kiwi		1448895088152	kiwi	False	False	True	kiwi	NA	NA
2691-b	1448895095372	49	subSuperTrial	distr23	trailer	target	2	2	house	place	bear	distrClass3	3	3	NA	animal	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	airport	distrClass2	4	4	NA	place	1	1	0	camper		1448895093816	camper	False	False	False	trailer	NA	NA
2691-b	1448895099557	50	subSuperTrial	distr23	tent	target	2	4	house	place	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	tooth	distrClass3	4	3	NA	object	museum	distrClass2	3	2	NA	place	1	1	0	tent		1448895098084	tent	False	False	True	tent	NA	NA
2691-b	1448895104092	51	colorSizeTrial	sizeOnly2Distr2Same	small_yellow_balloon	target	4	4	NA	NA	blackStimulus	NA	1	1	NA	NA	big_yellow_balloon	distractor	2	3	NA	NA	big_yellow_balloon	distractor	3	2	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	small		1448895103095	small	False	False	False	small_yellow_balloon	NA	NA
2691-b	1448895108317	52	subSuperTrial	distr22	bed	target	3	3	furniture	object	basketball	distrClass2	4	2	NA	object	smokedetector	distrClass2	2	4	NA	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	bed		1448895106788	bed	False	False	True	bed	NA	NA
2691-b	1448895112252	53	subSuperTrial	distr33	mushroom	target	2	3	vegetable	food	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	grasses	distrClass3	4	4	NA	plant	moviecamera	distrClass3	3	2	NA	object	1	1	0	mush		1448895111113	mush	False	False	False	mushroom	NA	NA
2691-b	1448895117036	54	colorSizeTrial	sizeOnly4Distr3Same	big_blue_guitar	target	2	4	NA	NA	small_blue_guitar	distractor	5	2	NA	NA	small_green_guitar	distractor	1	5	NA	NA	small_blue_guitar	distractor	4	1	NA	NA	small_blue_guitar	distractor	3	3	NA	NA	1	1	0	big blue		1448895115786	big blue	False	False	False	big_blue_guitar	NA	NA
2691-b	1448895122132	55	colorSizeTrial	sizeOnly4Distr2Same	small_green_jacket	target	3	5	NA	NA	big_green_jacket	distractor	4	4	NA	NA	big_brown_jacket	distractor	1	2	NA	NA	big_green_jacket	distractor	2	1	NA	NA	big_brown_jacket	distractor	5	3	NA	NA	1	1	0	small green		1448895120878	small green	False	False	False	small_green_jacket	NA	NA
2691-b	1448895127732	56	colorSizeTrial	sizeOnly2Distr1Same	big_black_comb	target	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	small_black_comb	distractor	3	3	NA	NA	blackStimulus	NA	1	1	NA	NA	small_blue_comb	distractor	4	2	NA	NA	1	1	0	big black		1448895126022	big black	False	False	False	big_black_comb	NA	NA
2691-b	1448895133540	57	subSuperTrial	distr22	eggplant	target	3	2	vegetable	food	burger	distrClass2	2	4	NA	food	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	bread	distrClass2	4	3	NA	food	1	1	0	eggplant		1448895132032	eggplant	False	False	True	eggplant	NA	NA
2691-b	1448895137885	58	colorSizeTrial	sizeOnly2Distr2Same	big_green_rock	target	4	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	small_green_rock	distractor	2	4	NA	NA	small_green_rock	distractor	3	2	NA	NA	1	1	0	big g		1448895137021	big g	False	False	False	big_green_rock	NA	NA
2691-b	1448895142636	59	colorSizeTrial	sizeOnly2Distr1Same	big_purple_hairdryer	target	4	3	NA	NA	small_purple_hairdryer	distractor	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	small_pink_hairdryer	distractor	3	2	NA	NA	1	1	0	big		1448895141620	big	False	False	False	big_purple_hairdryer	NA	NA
2691-b	1448895147772	60	subSuperTrial	distr12	dalmatian	target	2	4	dog	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	greyhound	distrClass1	3	2	dog	animal	lion	distrClass2	4	3	NA	animal	1	1	0	spots		1448895146405	spots	False	False	False	dalmatian	NA	NA
2691-b	1448895152836	61	subSuperTrial	distr33	wardrobe	target	4	2	furniture	object	cookies	distrClass3	3	4	NA	food	blackStimulus	NA	1	1	NA	NA	hospital	distrClass3	2	3	NA	place	blackStimulus	NA	5	5	NA	NA	1	1	0	closet		1448895151239	closet	False	False	False	wardrobe	NA	NA
2691-b	1448895158245	62	colorSizeTrial	colorOnly4Distr2Same	big_brown_turtle	target	3	5	NA	NA	big_black_turtle	distractor	4	2	NA	NA	small_black_turtle	distractor	1	4	NA	NA	big_black_turtle	distractor	2	1	NA	NA	small_black_turtle	distractor	5	3	NA	NA	1	1	0	different		1448895156955	different	False	False	False	big_brown_turtle	NA	NA
2691-b	1448895162990	63	subSuperTrial	distr22	boat	target	4	4	vehicle	object	blackStimulus	NA	1	1	NA	NA	laptop	distrClass2	2	3	NA	object	blackStimulus	NA	5	5	NA	NA	toilet	distrClass2	3	2	NA	object	1	1	0	boat		1448895161723	boat	False	False	True	boat	NA	NA
2691-b	1448895168468	64	colorSizeTrial	sizeOnly4Distr1Same	big_black_book	target	5	2	NA	NA	small_black_book	distractor	4	4	NA	NA	small_blue_book	distractor	3	3	NA	NA	small_blue_book	distractor	2	5	NA	NA	small_blue_book	distractor	1	1	NA	NA	1	1	0	big black		1448895167082	big black	False	False	False	big_black_book	NA	NA
2691-b	1448895174612	65	subSuperTrial	distr23	ambulance	target	4	2	vehicle	object	cheese	distrClass3	3	4	NA	food	greekcolumn	distrClass2	2	3	NA	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	ambulance		1448895173160	ambulance	False	False	True	ambulance	NA	NA
2691-b	1448895180093	66	colorSizeTrial	colorOnly2Distr2Same	small_blue_candle	target	4	4	NA	NA	blackStimulus	NA	5	5	NA	NA	small_red_candle	distractor	2	3	NA	NA	small_red_candle	distractor	3	2	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	purp		1448895177983	purp	False	False	False	small_blue_candle	NA	NA
2691-b	1448895184996	67	colorSizeTrial	colorOnly4Distr2Same	small_purple_rug	target	3	1	NA	NA	small_blue_rug	distractor	4	3	NA	NA	small_blue_rug	distractor	1	5	NA	NA	big_blue_rug	distractor	2	4	NA	NA	big_blue_rug	distractor	5	2	NA	NA	1	1	0	purp		1448895183448	purp	False	False	False	small_purple_rug	NA	NA
2691-b	1448895190053	68	colorSizeTrial	colorOnly2Distr1Same	small_green_pepper	target	4	2	NA	NA	big_red_pepper	distractor	2	3	NA	NA	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	small_red_pepper	distractor	3	4	NA	NA	2	1	1	green	ty, gj	1448895186575___1448895188684	green	False	False	False	small_green_pepper	NA	NA
2691-b	1448895206908	69	subSuperTrial	distr12	cottage	target	3	4	house	place	castle	distrClass1	4	2	house	place	blackStimulus	NA	1	1	NA	NA	temple	distrClass2	2	3	NA	place	blackStimulus	NA	5	5	NA	NA	2	2	0	hobbit looking house___smaller		1448895200218___1448895206302	hobbit looking house	False	False	False	cottage	NA	NA
2691-b	1448895212988	70	colorSizeTrial	sizeOnly4Distr4Same	small_white_shoe	target	3	4	NA	NA	big_white_shoe	distractor	5	3	NA	NA	big_white_shoe	distractor	4	5	NA	NA	big_white_shoe	distractor	2	1	NA	NA	big_white_shoe	distractor	1	2	NA	NA	1	1	0	small shoe		1448895210687	small shoe	False	False	False	small_white_shoe	NA	NA
2691-b	1448895217431	71	colorSizeTrial	colorOnly4Distr3Same	small_pink_phone	target	5	3	NA	NA	small_white_phone	distractor	2	4	NA	NA	small_white_phone	distractor	3	2	NA	NA	small_white_phone	distractor	1	5	NA	NA	big_white_phone	distractor	4	1	NA	NA	1	1	0	pink		1448895216150	pink	False	False	False	small_pink_phone	NA	NA
2691-b	1448895222389	72	colorSizeTrial	sizeOnly4Distr1Same	small_green_avocado	target	4	4	NA	NA	big_black_avocado	distractor	5	1	NA	NA	big_green_avocado	distractor	1	2	NA	NA	big_black_avocado	distractor	2	3	NA	NA	big_black_avocado	distractor	3	5	NA	NA	1	1	0	small green		1448895221248	small green	False	False	False	small_green_avocado	NA	NA
4590-7	1448894916638	1	colorSizeTrial	sizeOnly4Distr1Same	small_blue_rug	target	4	2	NA	NA	big_purple_rug	distractor	1	1	NA	NA	big_blue_rug	distractor	5	4	NA	NA	big_purple_rug	distractor	2	3	NA	NA	big_purple_rug	distractor	3	5	NA	NA	1	1	0	small blue rug		1448894912935	small blue rug	False	False	False	small_blue_rug	NA	NA
4590-7	1448894929670	2	colorSizeTrial	colorOnly4Distr1Same	big_purple_flower	target	2	2	NA	NA	small_red_flower	distractor	3	3	NA	NA	small_red_flower	distractor	1	4	NA	NA	small_red_flower	distractor	4	1	NA	NA	big_red_flower	distractor	5	5	NA	NA	1	1	0	large purple flower		1448894925229	large purple flower	False	False	False	big_purple_flower	NA	NA
4590-7	1448894938670	3	subSuperTrial	distr12	firetruck	target	4	2	vehicle	object	train	distrClass1	2	3	vehicle	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	record	distrClass2	3	4	NA	object	1	1	0	firetruck		1448894935387	firetruck	False	False	True	firetruck	NA	NA
4590-7	1448894947816	4	subSuperTrial	distr33	boat	target	4	2	vehicle	object	airport	distrClass3	3	3	NA	place	blackStimulus	NA	5	5	NA	NA	pottedPlant	distrClass3	2	4	NA	plant	blackStimulus	NA	1	1	NA	NA	1	1	0	boat		1448894943860	boat	False	False	True	boat	NA	NA
4590-7	1448894956584	5	colorSizeTrial	sizeOnly4Distr4Same	big_purple_yarn	target	5	2	NA	NA	small_purple_yarn	distractor	2	3	NA	NA	small_purple_yarn	distractor	1	4	NA	NA	small_purple_yarn	distractor	3	1	NA	NA	small_purple_yarn	distractor	4	5	NA	NA	1	1	0	largest yarn		1448894954844	largest yarn	False	False	False	big_purple_yarn	NA	NA
4590-7	1448894964552	6	colorSizeTrial	sizeOnly4Distr4Same	small_red_bike	target	5	1	NA	NA	big_red_bike	distractor	2	3	NA	NA	big_red_bike	distractor	1	2	NA	NA	big_red_bike	distractor	3	4	NA	NA	big_red_bike	distractor	4	5	NA	NA	1	1	0	smallest bike		1448894962952	smallest bike	False	False	False	small_red_bike	NA	NA
4590-7	1448894971328	7	subSuperTrial	distr12	lamp	target	3	3	furniture	object	smokedetector	distrClass2	4	2	NA	object	chair2	distrClass1	2	4	furniture	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	lamp		1448894969726	lamp	False	False	True	lamp	NA	NA
4590-7	1448894977950	8	colorSizeTrial	sizeOnly2Distr2Same	big_blue_candle	target	3	3	NA	NA	blackStimulus	NA	1	1	NA	NA	small_blue_candle	distractor	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	small_blue_candle	distractor	4	2	NA	NA	1	1	0	large candle		1448894976210	large candle	False	False	False	big_blue_candle	NA	NA
4590-7	1448894983038	9	subSuperTrial	distr22	bookcase	target	4	3	furniture	object	blackStimulus	NA	5	5	NA	NA	tv	distrClass2	3	2	NA	object	blackStimulus	NA	1	1	NA	NA	moviecamera	distrClass2	2	4	NA	object	1	1	0	books		1448894981431	books	False	False	False	bookcase	NA	NA
4590-7	1448894988184	10	subSuperTrial	distr12	tent	target	3	2	house	place	postoffice	distrClass2	4	3	NA	place	blackStimulus	NA	1	1	NA	NA	castle	distrClass1	2	4	house	place	blackStimulus	NA	5	5	NA	NA	1	1	0	tent		1448894985739	tent	False	False	True	tent	NA	NA
4590-7	1448894994768	11	colorSizeTrial	colorOnly4Distr3Same	big_orange_billiardball	target	2	3	NA	NA	big_purple_billiardball	distractor	3	2	NA	NA	big_purple_billiardball	distractor	5	5	NA	NA	big_purple_billiardball	distractor	1	1	NA	NA	small_purple_billiardball	distractor	4	4	NA	NA	1	1	0	orange		1448894992875	orange	False	False	False	big_orange_billiardball	NA	NA
4590-7	1448895001019	12	colorSizeTrial	sizeOnly4Distr3Same	small_blue_golfball	target	3	3	NA	NA	big_blue_golfball	distractor	5	4	NA	NA	big_pink_golfball	distractor	2	2	NA	NA	big_blue_golfball	distractor	4	5	NA	NA	big_blue_golfball	distractor	1	1	NA	NA	1	1	0	smallest		1448894999274	smallest	False	False	False	small_blue_golfball	NA	NA
4590-7	1448895006024	13	colorSizeTrial	sizeOnly4Distr2Same	big_green_avocado	target	5	2	NA	NA	small_green_avocado	distractor	1	1	NA	NA	small_black_avocado	distractor	4	4	NA	NA	small_black_avocado	distractor	2	5	NA	NA	small_green_avocado	distractor	3	3	NA	NA	1	1	0	largest		1448895004603	largest	False	False	False	big_green_avocado	NA	NA
4590-7	1448895010950	14	subSuperTrial	distr33	kiwi	target	3	4	fruit	food	blackStimulus	NA	5	5	NA	NA	trafficcone	distrClass3	2	2	NA	object	ivy	distrClass3	4	3	NA	plant	blackStimulus	NA	1	1	NA	NA	1	1	0	kiwi		1448895009800	kiwi	False	False	True	kiwi	NA	NA
4590-7	1448895015870	15	subSuperTrial	distr22	bed	target	2	2	furniture	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	football	distrClass2	4	3	NA	object	binoculars	distrClass2	3	4	NA	object	1	1	0	bed		1448895013691	bed	False	False	True	bed	NA	NA
4590-7	1448895021936	16	subSuperTrial	distr12	cottage	target	4	4	house	place	hospital	distrClass2	2	2	NA	place	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	rv	distrClass1	3	3	house	place	1	1	0	house		1448895020066	house	False	False	False	cottage	NA	NA
4590-7	1448895026336	17	subSuperTrial	distr22	bathrobe	target	3	3	clothing	object	firemanhat	distrClass2	2	2	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	crosswalksign	distrClass2	4	4	NA	object	1	1	0	robe		1448895025159	robe	False	False	False	bathrobe	NA	NA
4590-7	1448895030376	18	subSuperTrial	distr12	bike2	target	2	2	vehicle	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	car	distrClass1	3	3	vehicle	object	trafficcone	distrClass2	4	4	NA	object	1	1	0	bike		1448895029210	bike	False	False	False	bike2	NA	NA
4590-7	1448895034686	19	colorSizeTrial	colorOnly2Distr2Same	small_yellow_balloon	target	3	4	NA	NA	small_pink_balloon	distractor	4	2	NA	NA	small_pink_balloon	distractor	2	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	yellow		1448895033530	yellow	False	False	False	small_yellow_balloon	NA	NA
4590-7	1448895041072	20	subSuperTrial	distr12	swimsuit	target	3	3	clothing	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	sideroadsign	distrClass2	2	2	NA	object	socks	distrClass1	4	4	clothing	object	1	1	0	swimsuit		1448895039700	swimsuit	False	False	True	swimsuit	NA	NA
4590-7	1448895045848	21	subSuperTrial	distr33	banjo	target	4	3	instrument	object	blackStimulus	NA	5	5	NA	NA	mosque	distrClass3	2	4	NA	place	blackStimulus	NA	1	1	NA	NA	cherryTree	distrClass3	3	2	NA	plant	1	1	0	banjo		1448895044747	banjo	False	False	True	banjo	NA	NA
4590-7	1448895049785	22	colorSizeTrial	colorOnly4Distr4Same	big_red_toothbrush	target	5	5	NA	NA	big_blue_toothbrush	distractor	2	4	NA	NA	big_blue_toothbrush	distractor	4	1	NA	NA	big_blue_toothbrush	distractor	3	3	NA	NA	big_blue_toothbrush	distractor	1	2	NA	NA	1	1	0	red		1448895048682	red	False	False	False	big_red_toothbrush	NA	NA
4590-7	1448895054224	23	subSuperTrial	distr23	pug	target	2	4	dog	animal	penguin	distrClass2	4	3	NA	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	moviecamera	distrClass3	3	2	NA	object	1	1	0	dog		1448895053003	dog	False	False	False	pug	NA	NA
4590-7	1448895059646	24	subSuperTrial	distr23	mushroom	target	2	2	vegetable	food	rosemary	distrClass3	3	4	NA	plant	pasta	distrClass2	4	3	NA	food	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	mushrooms		1448895058248	mushrooms	False	False	False	mushroom	NA	NA
4590-7	1448895065480	25	colorSizeTrial	sizeOnly4Distr4Same	big_purple_coathanger	target	5	3	NA	NA	small_purple_coathanger	distractor	1	5	NA	NA	small_purple_coathanger	distractor	2	4	NA	NA	small_purple_coathanger	distractor	3	2	NA	NA	small_purple_coathanger	distractor	4	1	NA	NA	1	1	0	largest		1448895064360	largest	False	False	False	big_purple_coathanger	NA	NA
4590-7	1448895072576	26	subSuperTrial	distr22	wardrobe	target	2	2	furniture	object	toilet	distrClass2	3	4	NA	object	blackStimulus	NA	1	1	NA	NA	tennisball	distrClass2	4	3	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	clothes		1448895070840	clothes	False	False	False	wardrobe	NA	NA
4590-7	1448895076986	27	colorSizeTrial	colorOnly4Distr3Same	big_purple_stapler	target	4	3	NA	NA	big_red_stapler	distractor	2	2	NA	NA	big_red_stapler	distractor	5	1	NA	NA	big_red_stapler	distractor	3	4	NA	NA	small_red_stapler	distractor	1	5	NA	NA	1	1	0	purple		1448895076123	purple	False	False	False	big_purple_stapler	NA	NA
4590-7	1448895082070	28	subSuperTrial	distr22	piano	target	3	2	instrument	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	tooth	distrClass2	4	3	NA	object	eraser	distrClass2	2	4	NA	object	1	1	0	piano		1448895080666	piano	False	False	True	piano	NA	NA
4590-7	1448895088448	29	subSuperTrial	distr33	eggplant	target	2	3	vegetable	food	basketball	distrClass3	3	2	NA	object	blackStimulus	NA	1	1	NA	NA	smokedetector	distrClass3	4	4	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	eggplant		1448895087160	eggplant	False	False	True	eggplant	NA	NA
4590-7	1448895093015	30	subSuperTrial	distr23	bra	target	4	2	clothing	object	blackStimulus	NA	5	5	NA	NA	basketball	distrClass2	3	4	NA	object	mosque	distrClass3	2	3	NA	place	blackStimulus	NA	1	1	NA	NA	1	1	0	bra		1448895091689	bra	False	False	True	bra	NA	NA
4590-7	1448895098232	31	colorSizeTrial	sizeOnly4Distr3Same	small_yellow_napkin	target	3	4	NA	NA	big_yellow_napkin	distractor	2	1	NA	NA	big_orange_napkin	distractor	5	2	NA	NA	big_yellow_napkin	distractor	4	3	NA	NA	big_yellow_napkin	distractor	1	5	NA	NA	1	1	0	smallest		1448895096614	smallest	False	False	False	small_yellow_napkin	NA	NA
4590-7	1448895108512	32	subSuperTrial	distr23	grapefruit	target	3	4	fruit	food	blackStimulus	NA	1	1	NA	NA	chocolate	distrClass2	4	2	NA	food	fir	distrClass3	2	3	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	orange fruit		1448895106202	orange fruit	False	False	False	grapefruit	NA	NA
4590-7	1448895117796	33	colorSizeTrial	colorOnly2Distr2Same	small_brown_turtle	target	4	3	NA	NA	small_black_turtle	distractor	3	2	NA	NA	blackStimulus	NA	1	1	NA	NA	small_black_turtle	distractor	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	green		1448895113851	green	False	False	False	small_brown_turtle	NA	NA
4590-7	1448895123481	34	subSuperTrial	distr23	ambulance	target	4	3	vehicle	object	firestation	distrClass3	3	2	NA	place	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	garbagecan	distrClass2	2	4	NA	object	1	1	0	ambulance		1448895122134	ambulance	False	False	True	ambulance	NA	NA
4590-7	1448895130432	35	colorSizeTrial	sizeOnly4Distr2Same	big_orange_cap	target	5	5	NA	NA	small_blue_cap	distractor	3	4	NA	NA	small_orange_cap	distractor	1	2	NA	NA	small_blue_cap	distractor	4	1	NA	NA	small_orange_cap	distractor	2	3	NA	NA	1	1	0	large yellow		1448895128903	large yellow	False	False	False	big_orange_cap	NA	NA
4590-7	1448895136336	36	subSuperTrial	distr23	sunflower	target	3	2	flower	plant	backpack	distrClass3	2	4	NA	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	pottedPlant	distrClass2	4	3	NA	plant	1	1	0	flower		1448895133752	flower	False	False	False	sunflower	NA	NA
4590-7	1448895141088	37	subSuperTrial	distr22	germanShepherd	target	2	3	dog	animal	bear	distrClass2	3	2	NA	animal	blackStimulus	NA	1	1	NA	NA	lion	distrClass2	4	4	NA	animal	blackStimulus	NA	5	5	NA	NA	1	1	0	dog		1448895139258	dog	False	False	False	germanShepherd	NA	NA
4590-7	1448895147783	38	colorSizeTrial	sizeOnly2Distr1Same	small_purple_hairdryer	target	2	2	NA	NA	big_purple_hairdryer	distractor	3	4	NA	NA	big_pink_hairdryer	distractor	4	3	NA	NA	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	smallest		1448895146121	smallest	False	False	False	small_purple_hairdryer	NA	NA
4590-7	1448895152296	39	colorSizeTrial	sizeOnly2Distr2Same	small_green_jacket	target	2	4	NA	NA	big_green_jacket	distractor	4	3	NA	NA	big_green_jacket	distractor	3	2	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	smallest		1448895151337	smallest	False	False	False	small_green_jacket	NA	NA
4590-7	1448895161000	40	subSuperTrial	distr33	trailer	target	3	2	house	place	blackStimulus	NA	1	1	NA	NA	washingmachine	distrClass3	4	3	NA	object	pasta	distrClass3	2	4	NA	food	blackStimulus	NA	5	5	NA	NA	1	1	0	trailer		1448895159255	trailer	False	False	True	trailer	NA	NA
